,x1,y1,z1
2555,1029,1893,0.990064573
2556,1029,1925,0.991367477
2557,1029,1957,0.994609387
2558,1029,1989,0.996704022
2559,1029,2021,0.99802597
2560,1029,2053,0.998841429
2561,1029,2085,0.999333398
2562,1029,2117,0.999623853
2563,1029,2149,0.999680237
2564,1029,2181,0.99988685
2565,1029,2213,0.999939634
2566,1029,2245,0.999968368
2567,1029,2277,0.999983714
2568,1029,2309,0.999991758
2569,1029,2341,0.999995899
2570,1029,2373,0.999997993
2571,1029,2405,0.99999832
2572,1029,2437,0.999999192
2573,1029,2469,0.999999786
2574,1061,5,0.233344434
2575,1061,37,0.299552901
2576,1061,69,0.481994554
2577,1061,101,0.604328566
2578,1061,133,0.691501394
2579,1061,165,0.756123446
2580,1061,197,0.696164499
2581,1061,229,0.752661335
2582,1061,261,0.798050203
2583,1061,293,0.754243743
2584,1061,325,0.796003598
2585,1061,357,0.758061977
2586,1061,389,0.721288947
2587,1061,421,0.685925132
2588,1061,453,0.652091001
2589,1061,485,0.619830916
2590,1061,517,0.58914141
2591,1061,549,0.559989418
2592,1061,581,0.456667905
2593,1061,613,0.432815441
2594,1061,645,0.342940527
2595,1061,677,0.324672848
2596,1061,709,0.201157325
2597,1061,741,0.190401086
2598,1061,773,0.141696361
2599,1061,805,0.078645379
2600,1061,837,0.074751017
2601,1061,869,0.039075808
2602,1061,901,0.019293784
2603,1061,933,0.013045198
2604,1061,965,0.008739686
2605,1061,997,0.003936531
2606,1061,1029,0.001699158
2607,1061,1061,0.001090711
2608,1061,1093,0.002436797
2609,1061,1125,0.003488564
2610,1061,1157,0.006990791
2611,1061,1189,0.013143915
2612,1061,1221,0.031078972
2613,1061,1253,0.029594798
2614,1061,1285,0.061927913
2615,1061,1317,0.116046212
2616,1061,1349,0.163867294
2617,1061,1381,0.187205795
2618,1061,1413,0.211988879
2619,1061,1445,0.318965557
2620,1061,1477,0.349408623
2621,1061,1509,0.47425594
2622,1061,1541,0.553440144
2623,1061,1573,0.629569256
2624,1061,1605,0.657463695
2625,1061,1637,0.724890809
2626,1061,1669,0.784359497
2627,1061,1701,0.862627275
2628,1061,1733,0.899200069
2629,1061,1765,0.910302737
2630,1061,1797,0.936209548
2631,1061,1829,0.965564166
2632,1061,1861,0.977042583
2633,1061,1893,0.985044749
2634,1061,1925,0.990476548
2635,1061,1957,0.991828962
2636,1061,1989,0.994936818
2637,1061,2021,0.995682237
2638,1061,2053,0.998177167
2639,1061,2085,0.998940064
2640,1061,2117,0.999396105
2641,1061,2149,0.999662739
2642,1061,2181,0.9998153
2643,1061,2213,0.999936863
2644,1061,2245,0.999947687
2645,1061,2277,0.999972924
2646,1061,2309,0.999977638
2647,1061,2341,0.999993128
2648,1061,2373,0.999994351
2649,1061,2405,0.999998373
2650,1061,2437,0.999999228
2651,1061,2469,0.999999369
2652,1093,5,0.23963394
2653,1093,37,0.315595836
2654,1093,69,0.505477673
2655,1093,101,0.630855123
2656,1093,133,0.718667155
2657,1093,165,0.782574738
2658,1093,197,0.830287127
